"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Post-demographic dividend","PST","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","76.8000030517578","","","","","","","","","","","84.2399978637695","","","","","","","89.0999984741211","","","93.8099975585938","94.2900009155273","95.120002746582","96.5100021362305","96.629997253418","96.9199981689453","97.5800018310547","97.7900009155273","","","","","","","","","","","",
"Romania","ROU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5299987792969","","","","","","","","","","98.4000015258789","","","","","","","","","99.0299987792969","","","","","","","","","","99.0199966430664","","","","",
"Russian Federation","RUS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4599990844727","","","","","","","","","","","","","99.6900024414062","","","","","","","","99.7300033569336","","","","","","","","","","","99.9199981689453","","","","",
"Rwanda","RWA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","50.8199996948242","","","","","","","","","","","","","","","","","","","","","","71.4199981689453","","","","","","","","","","","","72.4499969482422","","76.1500015258789","","","","77.5599975585938","","82.9100036621094","","81.0299987792969","","","",
"South Asia","SAS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","51.6708793640137","51.6708717346191","52.2693786621094","52.8429107666016","53.3844795227051","53.9070281982422","54.399040222168","54.9463005065918","55.4872398376465","56.020320892334","56.5425987243652","57.0568084716797","57.5642318725586","59.0984802246094","59.7509002685547","60.3839111328125","60.9541702270508","61.5826110839844","62.2126884460449","62.8415794372559","63.4690589904785","64.1032867431641","64.7326431274414","70.3538665771484","70.891242980957","71.39990234375","71.9407424926758","72.5232467651367","73.091911315918","73.6555099487305","74.0557174682617","73.7939910888672","74.3751983642578","74.9557876586914","75.5204391479492","77.1412811279297","77.6658782958984","77.3093032836914","78.410758972168","78.8765029907227","80.0820693969727","81.2385101318359","81.6597671508789","82.138542175293","81.8015670776367","82.3257217407227","82.972526550293","83.6281814575195","84.1203689575195","84.6026000976562","",
"Saudi Arabia","SAU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9700012207031","","","","","","","","87.0599975585938","","","","87.5299987792969","","","","","","","","","96.5299987792969","","","","97.0999984741211","","","98.620002746582","","","","98.5800018310547","",
"Sudan","SDN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5800018310547","","","","","","","","59.7999992370605","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9000015258789","","","","","","","","","","","","","","51.0499992370605","","","","52.2599983215332","","","59.7799987792969","","66.0400009155273","","53.9000015258789","","54.1800003051758","56.810001373291","64.8099975585938","54.4700012207031","57.4700012207031","","","","61.4700012207031","","",
"Singapore","SGP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","91.5699996948242","","","","","","","","","","95.0899963378906","","","","","","","","","","96.5699996948242","","","","","","","","","","98.0400009155273","98.3899993896484","98.4700012207031","98.5400009155273","98.6100006103516","98.5599975585938","98.7300033569336","98.8000030517578","98.8499984741211","98.9000015258789","98.5400009155273","98.9400024414062","","","","",
"Solomon Islands","SLB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6999969482422","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.6500015258789","","","","","","","","","","55.7342612211246","58.9900016784668","","54.810001373291","58.3184400750665","54.5999984741211","","","","","","",
"El Salvador","SLV","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.370002746582","","","","","","","","","","","","","","86.6999969482422","84.8600006103516","87.0500030517578","86.8300018310547","87.0999984741211","88.3899993896484","88.5394780297151","89.2399978637695","89.6631378851437","90.0100021362305","90.3000030517578","90.629997253418","91.0999984741211","91.3099975585938","91.7300033569336","91.1837173897014","91.5390566533592","91.6900024414062","91.620002746582","",
"San Marino","SMR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9000015258789","","","",
"Somalia, Fed. Rep.","SOM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.8453134513068","","","64.5","","","",
"Serbia","SRB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9100036621094","","","","","","","","99.2600021362305","","","","","99.5","","","99.879997253418","","","99.6100006103516","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","60.9474601745605","61.2163009643555","61.787181854248","62.2138214111328","62.6604309082031","63.1536598205566","63.4381217956543","63.8001403808594","64.2208633422852","64.7664184570312","64.8927307128906","65.2734909057617","65.7736511230469","66.3934783935547","67.1921081542969","66.402587890625","66.9690475463867","68.1289520263672","68.3962631225586","69.0883102416992","68.6353988647461","67.6612930297852","67.0289611816406","67.2646408081055","67.6791687011719","68.0665588378906","69.4132385253906","70.5256271362305","71.2737274169922","71.5562591552734","71.9575729370117","72.3497314453125","72.51953125","74.1292114257812","74.4931106567383","74.5534210205078","74.3984069824219","74.5792236328125","74.7431716918945","74.8730010986328","",
"South Sudan","SSD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8400001525879","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","60.9512596130371","61.2201881408691","61.791088104248","62.2177886962891","62.6644401550293","63.1577186584473","63.442211151123","63.8041610717773","64.2248687744141","64.7703628540039","64.8966979980469","65.2774200439453","65.7775573730469","66.397331237793","67.1959075927734","66.4066619873047","66.9730911254883","68.1328582763672","68.4001693725586","69.0921478271484","68.6393508911133","67.6654434204102","67.0332412719727","67.2688293457031","67.6833190917969","68.0706634521484","69.4171524047852","70.5294418334961","71.277473449707","71.5600204467773","71.961311340332","72.3534622192383","72.5232696533203","74.1327209472656","74.49658203125","74.5568923950195","74.4018936157227","74.5826568603516","74.7465591430664","74.876350402832","",
"Small states","SST","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","78.6592025756836","79.0304183959961","79.2199325561523","79.661376953125","80.0391693115234","80.2695236206055","80.419319152832","80.69921875","80.9330215454102","81.2585525512695","81.71484375","82.0733413696289","82.6664123535156","82.9936294555664","83.7348175048828","84.0299301147461","84.5058517456055","84.907829284668","85.3105697631836","84.3125381469727","83.8856811523438","84.4274826049805","84.9902572631836","85.107177734375","85.9429931640625","86.2301177978516","86.4543991088867","86.8305969238281","87.1229629516602","87.7802429199219","89.2401428222656","89.4722900390625","89.6082534790039","89.6700668334961","89.5155181884766","89.5428314208984","89.5818176269531","89.6343765258789","89.6591415405273","",
"Sao Tome and Principe","STP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","73.1399993896484","","","","","","","","","","85.25","","","","","","","","","","92.2300033569336","","","","","","","","","","","94.9599990844727","","","","","","","92.5","","","","","","",
"Suriname","SUR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.0199966430664","","","","95.4899978637695","","95.3600006103516","","94.870002746582","","","","","","","","","","","","","",
"Slovak Republic","SVK","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5999984741211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","57.3800010681152","","","","","","","","","","69.6800003051758","","","","","","","","","","","","","","83.1500015258789","","","","","","","","","","","","","","","","","","","","","","91.1100006103516","","","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9300003051758","","","","","","","87.0199966430664","","","","","","","","91.4100036621094","","","","","","","","93.4599990844727","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","73.5800018310547","","","","","","","","","","","","","","","","","","","","","91.0299987792969","","87.7600021362305","","","","","","","","","","","","","","","","","97.1699981689453","","","","",
"Turks and Caicos Islands","TCA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2600002288818","","","","","","","40.8300018310547","","","","39.3699989318848","","","","","","","","","","","","31.3299999237061","","","44.5200004577637","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","77.1264038085938","77.2448425292969","78.1214904785156","79.0892028808594","79.9348526000977","80.7333831787109","81.4655227661133","82.169677734375","82.9076995849609","83.6020126342773","84.2725219726562","85.2500915527344","88.0094299316406","88.4300079345703","88.8156204223633","89.1568222045898","89.4763107299805","89.7309494018555","90.0912704467773","90.4511337280273","90.7638320922852","93.9406509399414","94.1514587402344","94.3267822265625","94.5896224975586","94.777099609375","94.9786911010742","95.1452407836914","95.3387908935547","95.5263137817383","95.7408676147461","96.4684066772461","96.6559600830078","96.7759094238281","96.7224426269531","96.9132308959961","97.0400924682617","97.0641403198242","97.2789077758789","97.4657821655273","97.5768814086914","97.6547164916992","97.5892868041992","97.667236328125","97.8353729248047","97.9101867675781","97.987663269043","98.0556182861328","98.1227111816406","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","96.9093475341797","97.4326324462891","97.5292282104492","97.6216735839844","97.7113418579102","97.7894897460938","97.8764724731445","97.956672668457","98.0349884033203","98.1088409423828","98.1779098510742","98.2442092895508","98.3079833984375","98.3847579956055","98.4350662231445","98.5293502807617","98.5549163818359","98.8106307983398","98.8430480957031","98.8748779296875","98.8990325927734","98.9125366210938","99.0211715698242","98.9953765869141","99.0240936279297","99.0557632446289","99.1599731445312","99.3029022216797","99.4030914306641","99.4586715698242","99.4816665649414","99.4994583129883","99.5194931030273","99.5487594604492","99.5789413452148","99.645637512207","99.6819229125977","99.6872863769531","99.6969223022461","99.7004928588867","99.7129287719727","99.7258911132812","",
"Togo","TGO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7300033569336","","","","","","70.2699966430664","","","71.1699981689453","71.5299987792969","74.0599975585938","","","","77.2600021362305","","74.2560971570081","","79.9899978637695","","","82.8499984741211","","","",
"Thailand","THA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","92.2099990844727","","","","","","","","","","","","","","","","","","","","94.9000015258789","","","","","95.5999984741211","","","","","96.4400024414062","","","95.25","","94.6600036621094","91.1999969482422","","95.1999969482422","92.4700012207031","","","90.6699981689453","","","",
"Tajikistan","TJK","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7900009155273","","","","","","","","","","","99.6800003051758","","","99.3880926474567","","","","99.6995794346234","","100","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3199996948242","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9000015258789","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","80.5845794677734","80.6005706787109","80.9052810668945","81.2290573120117","81.566650390625","81.8552169799805","82.0968933105469","82.3891220092773","82.6491394042969","82.9039764404297","83.1470184326172","83.3795928955078","83.6016311645508","83.894401550293","84.2249298095703","84.5204467773438","84.7133712768555","85.3685913085938","86.0284805297852","86.6894226074219","87.3391265869141","87.9799118041992","88.3314514160156","88.6070404052734","88.9391708374023","89.2272033691406","89.4846496582031","89.7104721069336","89.9544067382812","90.6320724487305","90.8820114135742","91.1606063842773","91.3823013305664","91.8970031738281","92.192138671875","92.3625030517578","92.2001876831055","92.9425430297852","93.1557998657227","93.1391677856445","93.5949401855469","93.793342590332","94.219596862793","94.2267379760742","94.3950271606445","94.5523986816406","94.5999374389648","94.7528991699219","94.9231872558594","95.0467529296875","95.1635437011719","",
"Timor-Leste","TLS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2999992370605","","","","","","58.5","","","63.5900001525879","","","","","68.6999969482422","72.1800003051758","","","","","","73.0800018310547","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","99.6600036621094","","","","","","","","","","","","","","","","","","","","98.8300018310547","","","","","","","","","","98.9499969482422","","","","","99.3399963378906","","","","","96.879997253418","","","83.8199996948242","","","","","","",
"South Asia (IDA & IBRD)","TSA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","51.6708793640137","51.6708717346191","52.2693786621094","52.8429107666016","53.3844795227051","53.9070281982422","54.399040222168","54.9463005065918","55.4872398376465","56.020320892334","56.5425987243652","57.0568084716797","57.5642318725586","59.0984802246094","59.7509002685547","60.3839111328125","60.9541702270508","61.5826110839844","62.2126884460449","62.8415794372559","63.4690589904785","64.1032867431641","64.7326431274414","70.3538665771484","70.891242980957","71.39990234375","71.9407424926758","72.5232467651367","73.091911315918","73.6555099487305","74.0557174682617","73.7939910888672","74.3751983642578","74.9557876586914","75.5204391479492","77.1412811279297","77.6658782958984","77.3093032836914","78.410758972168","78.8765029907227","80.0820693969727","81.2385101318359","81.6597671508789","82.138542175293","81.8015670776367","82.3257217407227","82.972526550293","83.6281814575195","84.1203689575195","84.6026000976562","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","60.9512596130371","61.2201881408691","61.791088104248","62.2177886962891","62.6644401550293","63.1577186584473","63.442211151123","63.8041610717773","64.2248687744141","64.7703628540039","64.8966979980469","65.2774200439453","65.7775573730469","66.397331237793","67.1959075927734","66.4066619873047","66.9730911254883","68.1328582763672","68.4001693725586","69.0921478271484","68.6393508911133","67.6654434204102","67.0332412719727","67.2688293457031","67.6833190917969","68.0706634521484","69.4171524047852","70.5294418334961","71.277473449707","71.5600204467773","71.961311340332","72.3534622192383","72.5232696533203","74.1327209472656","74.49658203125","74.5568923950195","74.4018936157227","74.5826568603516","74.7465591430664","74.876350402832","",
"Trinidad and Tobago","TTO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","96.5199966430664","","","","","","","","","","98.0100021362305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","60.4099998474121","","","","","","","","","","","","","","","","","","","","83.3899993896484","","","86.0500030517578","86.379997253418","","87.379997253418","87.7600021362305","88.4800033569336","","86.0599975585938","","","","87.75","87.7600021362305","","91.0400009155273","","92.6900024414062","","",
"Turkiye","TUR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","77.5","","","","","81.4499969482422","","","","","87.620002746582","","","","","89.8499984741211","","","","","","","","","","","","","","95.2699966430664","96","96","96.1999969482422","","96.379997253418","97.3000030517578","97.9300003051758","98.2600021362305","98.4000015258789","98.5","98.5800018310547","98.6800003051758","98.8199996948242","","99.0800018310547","","99.2600021362305","","","","",
"Tuvalu","TUV","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","",
"Tanzania","TZA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.370002746582","","","","","","","","","","","","","","77.5100021362305","","","","","","","","","","83.379997253418","","86.5528529399638","83.1999969482422","","","","","86.5022809164579","","84.25","","","",
"Uganda","UGA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.1999969482422","","","","","","","","","","","78.3000030517578","","","","81.3899993896484","","","","82.629997253418","","79.120002746582","","75.5299987792969","","78.5","","","","","84.6504231590545","","","","",
"Ukraine","UKR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7399978637695","","","","","","","","","","","","","","","","","","","","","","","","",
"Upper middle income","UMC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","77.6387405395508","77.6896591186523","77.8797836303711","78.0666275024414","78.8047714233398","79.61376953125","80.3093032836914","80.9857406616211","81.6120986938477","82.2538299560547","82.9761581420898","83.5733032226562","84.1521530151367","84.8255310058594","86.9405288696289","87.3517532348633","87.8452606201172","88.2479400634766","88.6646194458008","89.0629272460938","89.4427108764648","89.8572082519531","90.1899566650391","92.6676177978516","92.9357604980469","93.177619934082","93.4999618530273","93.7251510620117","93.9544067382812","94.2955322265625","94.5446014404297","94.7656936645508","94.9575805664062","95.5106582641602","95.8089294433594","96.0048675537109","95.9749526977539","96.1716690063477","96.3574676513672","96.4281692504883","96.6472930908203","96.7616271972656","96.9193801879883","96.8606109619141","96.9562911987305","97.1837692260742","97.2352600097656","97.2221069335938","97.3143615722656","97.393669128418","97.4767379760742","",
"Uruguay","URY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","93.3899993896484","","","","","","","","","","94.8300018310547","","","","","","","","","","","96.2399978637695","","","","","","","","","","97.4400024414062","97.4199981689453","97.8300018310547","97.9700012207031","97.6100006103516","98.0199966430664","98.0999984741211","98.0599975585938","98.0299987792969","98.1500015258789","98.2399978637695","98.2300033569336","98.370002746582","98.4800033569336","98.7392835820531","","98.5899963378906","98.9816571374806","98.629997253418","",
"United States","USA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1600036621094","","","","","","","","","","","","","99.9899978637695","99.9899978637695","99.9899978637695","99.9899978637695","","100","100","","100","100","","","",
"St. Vincent and the Grenadines","VCT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","95.8000030517578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","86.4899978637695","","","","","","","","","90.6699981689453","","","","","","","","","","","93.2600021362305","","","","94.8086006260503","94.9108173844215","95.379997253418","95.4888836722846","95.6800003051758","95.5197742846812","94.5","96.1570896402712","","","96.6500015258789","97.0400009155273","97.2344859529258","","","","","","","","",
"British Virgin Islands","VGB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","90.379997253418","","","","","","","","","","93","","","","","","","","","","93.9199981689453","93.9300003051758","","","","","","","","","95.7900009155273","","","","","","","","","","96.9899978637695","","","97.2399978637695","","","",
"Vanuatu","VUT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","57.3400001525879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4258755793895","90.357118737952","","","87.7300033569336","","",
"World","WLD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","74.4175567626953","74.5327301025391","74.7908935546875","75.2687301635742","75.7647018432617","76.2077865600586","76.6473388671875","77.0840835571289","77.4877471923828","77.9590835571289","78.3772735595703","78.7824630737305","79.3203277587891","80.6085891723633","80.9903793334961","81.4009094238281","81.7253036499023","82.1154022216797","82.5280609130859","82.8733215332031","83.2075881958008","83.5202331542969","84.7201614379883","85.9577178955078","86.2338180541992","86.39404296875","86.5621566772461","86.8809661865234","87.330451965332","87.5881576538086","87.7052917480469","87.5264663696289","87.8469314575195","88.108039855957","88.3376235961914","88.60546875","88.8620223999023","89.0154190063477","89.2535934448242","89.454460144043","89.800651550293","90.0157012939453","90.1214218139648","90.3012771606445","90.248893737793","90.3902969360352","90.5129623413086","90.6790008544922","90.7994384765625","90.9060363769531","",
"Samoa","WSM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4199981689453","","","","","","","","","","","","","","","","","","","","98.879997253418","","","","","99.4300003051758","100","","98.3199996948242","","","","","","",
"Kosovo","XKX","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.7200012207031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","77.5299987792969","","","","","","","","","","","","","","","","84.0699996948242","","","","","","","","","","","90.7200012207031","","94.120002746582","94.1399993896484","94.25","94.9599990844727","","95.2900009155273","95.4000015258789","91.5","","","95.5500030517578","","90.6800003051758","","","91.5","",
"Zambia","ZMB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.0400009155273","","","","","","","","","76.25","","","80.9100036621094","","","","","","","","88.6800003051758","","","","","","","","81.7200012207031","86.5025299503502","87.468328530612","85.8723841818508","86.2642111276023","87.2055595117108","","",
"Zimbabwe","ZWE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","84.1699981689453","","","","","","","","","","88.8899993896484","","","","","","","","","","","","","","","","","","","","","","","","","","","93.0699996948242","","","","","","",
